,BMTCB,GETCB,HYTCB,NUETB,SOTCB,WYTCB,ARTCB,AVTCB,CLTCB,DFTCB,JFTCB,KSTCB,LGTCB,MGTCB,NGTCB,RFTCB,WWTCB
1981,58543.66255,0,11972.11358,0,0,0,52579.25537,6569.6305,858514.3909,528204.9127,173398.5099,60924.15,744341.3402,972724.2577,4052341.117,423167.1245,58540.30292
1982,70015.30017,0,10737.83655,0,0,0,52122.99593,4558.61043,931064.9405,527298.6698,240661.1816,57426.20402,706026.7439,1001551.886,3503024.635,377018.9999,69689.58678
1983,66419.05023,0,11648.20688,0,0,0,77779.97323,3848.01054,1016757.994,564799.0922,266029.8204,80946.97576,709958.0827,1024440.482,3335519.164,271584.6808,64122.91087
1984,77878.91785,0,10766.6154,0,0,0,71200.39821,4859.37159,1074868.477,489235.7974,364335.8427,8169.13846,948412.1205,1033551.85,3556198.05,222499.7046,76242.77448
1985,81665.57669,0,14635.59929,0,0,0,78354.83073,6648.84286,1148998.132,465907.8096,420546.5227,4401.57666,925725.0799,1079066.24,3514372.642,180515.6653,78837.77689
1986,92452.77113,0,20603.02186,0,0,0,90548.45856,7770.93431,1162745.476,430068.6985,453003.1629,3844.90213,910622.7529,1100571.211,3312929.249,175041.0312,89695.1974
1987,98227.14558,0,22481.84731,0,0,0,83620.0417,5806.03751,1203924.703,409550.7295,477555.3401,3316.3893,996276.7838,1078637.892,3435412.606,138134.0122,94355.16583
1988,99029.29485,0,12750.63555,40200.58939,0,0,95781.00946,5112.00283,1264112.975,404469.745,535497.5712,1322.36171,1069890.529,1096196.109,3665186.602,152951.3999,96117.07042
1989,112012.0332,197.6,15033.98291,105721.7888,356.16989,0,64248.84433,4138.45701,1335905.732,430110.9965,526931.1949,3984.27595,1127639.105,1069089.181,3886116.389,179619.0171,109810.9209
1990,98023.52176,236.37632,18657.28725,167822.6682,378.01408,0,92991.42253,4229.69325,1333670.519,395569.4524,542138.9221,1131.98715,1062280.443,1078976.439,3877832.712,172660.3952,95972.82086
1991,98410.56424,271.52227,23215.72732,207581.8056,423.84873,0,62183.02441,3308.63765,1333449.454,423279.0112,512814.5798,529.34038,1159861.844,1044192.627,3824190.266,178764.1675,96361.75923
1992,108089.1317,306.81413,27283.89209,256501.7206,428.92497,0,78306.85099,3955.0242,1324063.139,443833.9496,509099.7641,982.46783,1207634.58,1054201.661,3768324.322,192347.9281,105780.7689
1993,98558.09518,338.98899,18416.04915,130320.7541,441.02013,0,84504.27655,3498.31771,1430675.537,477547.0793,492025.5909,861.0094,1162233.032,1089688.137,3925166.117,141870.5453,98038.40539
1994,98792.66189,340.742,15787.97778,300447.6943,470.94502,0,72642.51402,3902.49083,1389409.443,485382.9747,472452.673,838.79768,1303507.625,1144178.088,3885072.551,135946.1818,97504.35471
1995,103692.7819,370.3163,17564.92458,379841.9718,486.80553,0,78262.51879,3254.77604,1364800.239,513336.8104,470478.5401,1112.33788,1341939.436,1113025.681,4037538.724,141737.1778,99475.86107
1996,100413.1941,417.17348,9924.76628,375656.0747,504.82617,853.79448,79380.44789,3154.86431,1485577.296,563572.6311,566221.0273,1344.29327,1427358.545,1180802.026,4268665.349,127576.9687,98843.35908
1997,106313.4344,450.86459,18288.92975,392031.1476,505.37269,827.8045,69738.8638,3319.64178,1523201.246,571212.5511,599045.9414,2066.5699,1623786.349,1172911.232,4231566.37,138890.9142,102604.3125
1998,99148.67733,516.269,14528.89974,405845.6883,570.38878,816.12709,74329.5184,2799.32428,1488589.371,620245.0056,615962.246,2440.04493,1615859.347,1234093.746,4377956.656,160362.9926,93654.84258
1999,83122.1534,562,11455.22656,384140.9446,588.55285,3271.91096,55993.47094,4016.84782,1530425.966,609975.1699,594761.712,1259.3798,1609812.196,1266231.368,4138086.285,113891.8807,78389.52949
2000,87162.14782,562,8456.25156,391669.5112,567.51766,5020.38135,52804.26209,3072.69186,1548184.286,651512.0914,582403.4468,1832.75118,1466385.915,1301556.285,4550105.655,137116.4436,81739.98779
2001,76169.21088,639,12403.03056,398534.7783,569.94727,12270.54083,77777.15837,2361.99807,1492976.626,695456.3188,639833.9591,3416.60615,1413108.599,1336638.644,4389907.652,108370.6243,70680.83094
2002,83740.05732,694,11429.28412,371923.1978,569.25039,27020.54599,87617.128,2690.41338,1550325.051,664644.0704,655439.9916,837.63523,1514130.059,1398295.084,4449191.418,106836.2383,81348.86011
2003,80861.02434,913.95843,9181.4559,348452.0208,572.4262,26317.86457,92343.77999,2581.39445,1603971.257,667566.088,574566.6221,1411.80029,1550804.11,1403453.143,4180255.726,116652.1149,78913.90444
2004,77141.7672,1006.60506,13034.7034,421619.6238,564.96829,31445.92918,86174.82611,2442.96597,1626029.094,702615.2088,503613.4207,1834.66033,1615826.292,1437901.916,4043094.264,135470.9003,74834.46072
2005,81539.61821,1161.03664,13324.26754,398994.297,563.56815,42367.85279,114067.5041,2578.74864,1627863.257,744862.229,455765.4372,1690.02826,1496823.581,1452431.074,3625116.415,163627.5766,80147.86141
2006,115698.4572,1296.15311,6566.09035,430634.0052,579.10502,66164.83829,104457.8073,2495.48057,1610301.254,823360.8604,461834.1642,1688.58009,1521418.262,1489315.302,3549526.72,175774.8492,78108.4435
2007,138555.795,1485.5838,16253.61185,429413.4896,617.35487,89019.08957,100464.9134,2483.84584,1609154.668,841951.7551,427566.2972,1047.45646,1555949.1,1516671.188,3642271.119,205401.774,84885.77624
2008,173888.6988,1698.70833,10242.91137,425723.1986,701.15288,159881.3638,71106.86146,2111.81031,1605925.493,844332.3051,411165.1509,786.62399,1384083.051,1503511.155,3657242.406,185889.8685,99302.26432
2009,148263.5744,2057.02446,10039.69525,434065.0738,819.76122,195454.7653,61348.0105,1753.02058,1497854.311,769735.0936,350450.5889,615.53128,1489198.463,1510370.295,3462210.402,152574.9646,72108.45032
2010,122638.45,2415.34059,9836.47913,431609.6705,727.4315293,231028.1668,81646.26466,1824.760985,1595568.255,826063.6008,312292.4667,809.3094015,1490435.2,1503883.32,3521844.51,157632.4743,86625.5917
2011,127492.3397,2773.65672,9633.26301,432269.962,748.3272265,266601.5683,80300.89561,1896.501389,1598584.106,833135.3182,275190.1682,759.8403019,1487603.54,1500732.873,3500034.876,148721.3183,88071.60568
2012,132346.2294,3131.97285,9430.04689,432930.2535,769.2229236,302174.9698,78955.52655,1968.241794,1601599.957,840207.0356,238087.8697,771.1830077,1484771.88,1497582.427,3821461.478,139810.1624,89517.61967
2013,137200.1191,3490.28898,8831.942754,433590.5449,790.1186208,337748.3713,77610.1575,2039.982199,1604615.808,847278.753,200985.5712,782.5257134,1481940.219,1494431.98,3814214.158,164225.2097,90963.63365
2014,142054.0088,3848.60511,8412.529776,434250.8364,811.0143179,373321.7728,76264.78845,2111.722603,1607631.658,854350.4704,231324.9416,793.8684191,1479108.559,1491281.534,3806966.837,165328.7751,92409.64764
2015,136748.2271,4206.92124,7993.116798,434911.1279,831.9100151,408895.1743,74919.4194,2183.463008,1610647.509,861422.1878,206170.9233,805.2111248,1476276.899,1488131.087,3799719.517,166432.3404,93855.66162
2016,137247.972,4565.23737,8373.417521,435571.4194,852.8057122,444468.5758,73574.05035,2255.203413,1613663.36,868493.9052,218012.4975,816.5538306,1473445.239,1484980.641,3792472.196,167535.9058,95301.67561
2017,128716.8978,4923.5535,8126.759654,436231.7109,873.7014094,480041.9773,72228.6813,1946.131291,1616679.211,875565.6225,220605.1735,827.8965363,1470613.578,1481830.194,3785224.876,168639.4711,82590.61879
2018,126507.3969,5211.924475,7880.101786,436892.0023,894.5971065,515615.3788,70883.31224,1916.013268,1619695.062,882637.3399,223197.8496,839.239242,1467781.918,1478679.748,3777977.555,169743.0365,82091.31859
2019,134703.048,5553.591752,7633.443919,437552.2938,915.4928037,551188.7803,69537.94319,1885.895244,1622710.912,889709.0573,225790.5256,850.5819478,1464950.258,1475529.301,3770730.235,159908.5037,81592.01838
2020,135178.0656,5895.25903,7386.786052,438212.5853,936.3885008,586762.1818,68192.57414,1855.777221,1625726.763,896780.7747,228383.2017,861.9246535,1462118.597,1501242.526,3763482.914,159026.4211,81092.71818
2021,135653.0832,6236.926307,7140.128184,438872.8768,957.284198,622335.5833,70454.47563,2024.816221,1628742.614,903852.4921,230975.8778,550.9520593,1459286.937,1503271.322,3756235.594,158144.3385,80593.41797
2022,136128.1008,6578.593584,6893.470317,439533.1683,978.1798952,657908.9848,69941.55362,2033.291627,1631758.465,910924.2095,233568.5538,503.7258733,1456455.277,1505300.118,3748988.273,157262.2559,84416.23614
2023,136188.2843,6920.260862,6646.812449,440193.4597,999.0755923,693482.3863,69428.63162,2041.767033,1634774.316,917995.9269,167121.4988,456.4996873,1453623.616,1507328.914,3741740.953,156380.1733,84203.01737
2024,136873.4067,7261.928139,6400.154582,440853.7512,1019.971289,729055.7878,68915.70961,2050.242438,1637790.166,925067.6443,155652.2071,409.2735012,1450791.956,1509357.71,3734493.632,155498.0907,83989.7986
2025,137558.529,7603.595417,6153.496714,441514.0427,1040.866987,764629.1893,68402.78761,2058.717844,1640806.017,932139.3617,144182.9153,362.0473152,1447960.296,1511386.505,3727246.312,154616.0081,83776.57984
2026,138243.6514,7945.262694,5906.838847,442174.3342,1061.762684,800202.5908,67889.8656,2067.19325,1643821.868,939211.0791,167028.9041,314.8211292,1445128.636,1513415.301,3719998.991,153733.9254,83563.36107
2027,136018.6148,8286.929972,5660.180979,442834.6257,1082.658381,835775.9923,67376.9436,2075.668656,1646837.719,946282.7964,160720.6726,388.369983,1442296.975,1515444.097,3712751.671,152851.8428,83350.1423
2028,136068.7082,8628.597249,5413.523112,446121.4721,1103.554078,871349.3938,66864.02159,2084.144062,1649853.57,953354.5138,154412.4411,355.3389196,1439465.315,1517472.893,3705504.35,151969.7602,83136.92353
2029,136118.8017,8970.264526,5166.865245,447109.6954,1124.449775,906922.7953,66351.09959,2092.619468,1652869.42,960426.2312,148104.2096,322.3078563,1436633.655,1519501.689,3698257.03,151087.6776,83932.714
2030,136168.8952,9311.931804,4920.207377,448097.9186,1145.345472,942496.1968,65838.17758,2101.094873,1655885.271,967497.9486,141795.9781,342.5667515,1433801.994,1521530.485,3691009.709,150205.595,84055.83164
2031,136218.9887,9653.599081,4673.54951,449086.1419,1166.24117,978069.5983,65325.25557,2109.570279,1658901.122,974569.666,135487.7466,341.5096633,1430970.334,1523559.281,3683762.389,149323.5124,84178.94928
2032,136269.0822,9995.266359,7689.176096,450074.3651,1187.136867,1013643,64812.33357,2118.045685,1661916.973,981641.3834,129179.5151,354.6632307,1428138.674,1525588.076,3676515.068,148441.4298,84302.06692
2033,136319.1757,10336.93364,7585.545721,451062.5884,1208.032564,1049216.401,64299.41156,2126.521091,1664932.824,988713.1008,122871.2836,364.2641343,1425307.013,1527616.872,3669267.748,147559.3472,84425.18457
2034,135688.8119,10678.60091,7481.915346,452050.8117,1228.928261,1084789.803,63786.48956,2134.996497,1667948.674,995784.8182,116563.0521,373.8650378,1422475.353,1529645.668,3662020.427,146677.2645,84548.30221
2035,135515.8088,11020.26819,7378.284971,453039.0349,1249.823958,1120363.204,63273.56755,2143.471903,1670964.525,1002856.536,110254.8206,383.4659413,1419643.693,1531674.464,3654773.107,145795.1819,84671.41985
2036,135342.8057,11361.93547,7274.654596,454027.2582,1270.719655,1155936.606,62760.64555,2151.947308,1673980.376,1009928.253,103946.5891,393.0668448,1416812.033,1533703.26,3647525.786,144913.0993,84794.5375
2037,135169.8026,11703.60275,7171.02422,455015.4814,1291.615352,1191510.007,62247.72354,2160.422714,1676996.227,1016999.97,97638.35758,402.6677483,1413980.372,1535732.056,3640278.466,144031.0167,84917.65514
2038,134996.7995,12045.27002,7067.393845,456003.7047,1312.51105,1227083.409,61734.80154,2168.89812,1680012.078,1024071.688,91330.12608,412.2686519,1411148.712,1537760.852,3633031.145,143148.9341,85040.77278
2039,134823.7964,12386.9373,6963.76347,456991.9279,1333.406747,1262656.81,61221.87953,2177.373526,1677991.046,1031143.405,85021.89458,421.8695554,1408317.052,1539789.647,3625783.825,142266.8515,85163.89043
2040,134650.7933,12728.60458,6860.133095,457980.1512,1354.302444,1298230.212,60708.95753,2185.848932,1679327.935,1038215.123,78713.66308,431.4704589,1405485.391,1541818.443,3618536.504,141384.7689,85287.00807
2041,134477.7902,13070.27186,6756.502719,458968.3745,1375.198141,1333803.613,60196.03552,2194.324338,1679825.345,1045286.84,72405.43158,441.0713624,1402653.731,1543847.239,3611289.184,140502.6863,85410.12571
2042,134304.7871,13411.93913,6652.872344,459956.5977,1396.093838,1369377.015,59683.11352,2202.799743,1680322.754,1052358.557,66097.20008,450.6722659,1399822.071,1545876.035,3604041.863,139620.6036,85533.24335
2043,134131.784,13753.60641,6549.241969,460944.821,1416.989535,1404950.416,59170.19151,2211.275149,1680820.164,1059430.275,59788.96857,460.2731694,1396990.41,1547904.831,3596794.543,138738.521,85656.361
2044,133958.7809,14095.27369,6445.611594,461933.0442,1437.885232,1440523.818,58657.26951,2219.750555,1681317.573,1066501.992,53480.73707,469.874073,1394158.75,1549933.627,3589547.222,137856.4384,85779.47864
2045,133785.7778,14436.94096,6341.981219,462921.2675,1458.78093,1476097.219,58144.3475,2228.225961,1681814.982,1073573.709,47172.50557,479.4749765,1391327.09,1551962.423,3582299.902,136974.3558,85902.59628
2046,133612.7747,14778.60824,6238.350843,463909.4907,1479.676627,1511670.621,57631.4255,2236.701367,1682312.392,1080645.427,40864.27407,489.07588,1388495.43,1553991.219,3575052.581,136092.2732,86025.71393
2047,133439.7716,15120.27552,6134.720468,464897.714,1500.572324,1547244.022,57118.50349,2245.176773,1682809.801,1087717.144,34556.04257,498.6767835,1385663.769,1556020.014,3567805.261,135210.1906,86148.83157
2048,133266.7685,15461.9428,6031.090093,465885.9373,1521.468021,1582817.424,56605.58149,2253.652178,1683307.211,1094788.862,28247.81107,508.277687,1382832.109,1558048.81,3560557.94,134328.108,86271.94921
2049,133093.7654,15803.61007,5927.459718,466874.1605,1542.363718,1618390.825,56092.65948,2262.127584,1683804.62,1101860.579,21939.57957,517.8785906,1380000.449,1560077.606,3553310.62,133446.0254,86395.06686
2050,132920.7623,16145.27735,5823.829343,467862.3838,1563.259415,1653964.227,55579.73748,2270.60299,1684302.029,1108932.296,15631.34807,527.4794941,1377168.788,1562106.402,3546063.299,132563.9428,86518.1845
